code,label
"func1 ( uarb var1 , int var2 , FILE * var3 ) 
{ 
while ( var2 > number ) 
if ( var1 [ -- var2 ] > number ) 
{ 
fprintf ( var3 , str , var1 [ var2 ] ) ; 
while ( var2 > number ) 
fprintf ( var3 , str , var1 [ -- var2 ] ) ; 
} 
else if ( var2 == number ) 
fputs ( str , var3 ) ; 
} 
",0
"func1 ( png_store * var1 , png_const_structp var2 ) 
{ 
if ( var1 -> var3 != var4 ) 
{ 
png_bytep var3 = var1 -> var3 ; 
if ( var3 [ - number ] != number || var3 [ var1 -> var5 ] != number ) 
{ 
if ( var2 != var4 ) 
func2 ( var2 , str ) ; 
else 
func3 ( var1 , var4 , str , number ) ; 
} 
var1 -> var3 = var4 ; 
var1 -> var5 = number ; 
-- var3 ; 
free ( var3 ) ; 
} 
} 
",0
"func1 ( png_structp var1 , png_row_infop var2 , png_bytep var3 ) 
{ 
if ( var1 != var4 && var2 != var4 ) 
++ var5 [ * ( var3 - number ) ] ; 
} 
",0
"func1 ( Pixel * var1 , const Pixel * var2 , const Background * var3 ) 
{ 
( void ) var3 ; 
var1 -> var4 = func2 ( var2 -> var4 ) ; 
if ( var2 -> var5 == var2 -> var4 ) 
{ 
var1 -> var5 = var1 -> var4 ; 
if ( var2 -> var6 == var2 -> var4 ) 
var1 -> var6 = var1 -> var4 ; 
else 
var1 -> var6 = func2 ( var2 -> var6 ) ; 
} 
else 
{ 
var1 -> var5 = func2 ( var2 -> var5 ) ; 
if ( var2 -> var6 == var2 -> var4 ) 
var1 -> var6 = var1 -> var4 ; 
else if ( var2 -> var6 == var2 -> var5 ) 
var1 -> var6 = var1 -> var5 ; 
else 
var1 -> var6 = func2 ( var2 -> var6 ) ; 
} 
var1 -> var7 = number ; 
} 
",0
"func1 ( PNG_CONST image_transform ** var1 , unsigned int var2 , 
png_uint_32 var3 , char * var4 , size_t var5 , size_t * var6 , 
png_byte var7 , png_byte var8 ) 
{ 
for ( ; ; ) 
{ 
png_uint_32 var9 ; 
image_transform * var10 ; 
if ( var3 == number ) 
{ 
func2 ( ) ; 
if ( var2 <= number ) 
var3 = number ; 
else 
var3 = func3 ( ) ; 
} 
else 
{ 
switch ( var2 ) 
{ 
case number : ++ var3 ; break ; 
case number : var3 <<= number ; break ; 
var11 : var3 = func3 ( ) ; break ; 
} 
} 
* var1 = & var12 ; 
var10 = var13 ; 
var9 = number ; 
while ( var10 != & var12 ) 
{ 
if ( ( var3 & var9 ) != number && var10 -> var14 && 
( var2 == number || var10 -> var15 < var2 ) ) 
{ 
if ( var10 -> func4 ( var10 , var1 , var7 , var8 ) || var2 == number ) 
{ 
* var6 = func5 ( var4 , var5 , * var6 , str ) ; 
* var6 = func5 ( var4 , var5 , * var6 , var10 -> var4 ) ; 
} 
else 
{ 
* var1 = var10 -> var16 ; 
var10 -> var16 = number ; 
var10 -> var15 = var2 ; 
} 
} 
var9 <<= number ; 
var10 = var10 -> var10 ; 
} 
if ( * var1 != & var12 ) 
return var3 ; 
if ( ! func6 ( var3 , var2 ) ) 
return number ; 
} 
} 
static png_uint_32 
func1 ( PNG_CONST image_transform ** var1 , unsigned int var2 , 
png_uint_32 var3 , char * var4 , size_t var5 , size_t * var6 , 
png_byte var7 , png_byte var8 ) 
{ 
for ( ; ; ) 
{ 
png_uint_32 var9 ; 
image_transform * var10 ; 
if ( var3 == number ) 
{ 
func2 ( ) ; 
if ( var2 <= number ) 
var3 = number ; 
else 
var3 = func3 ( ) ; 
} 
else 
{ 
switch ( var2 ) 
{ 
case number : ++ var3 ; break ; 
case number : var3 <<= number ; break ; 
var11 : var3 = func3 ( ) ; break ; 
} 
} 
* var1 = & var12 ; 
var10 = var13 ; 
var9 = number ; 
while ( var10 != & var12 ) 
{ 
if ( ( var3 & var9 ) != number && var10 -> var14 && 
( var2 == number || var10 -> var15 < var2 ) ) 
{ 
if ( var10 -> func4 ( var10 , var1 , var7 , var8 ) || var2 == number ) 
{ 
* var6 = func5 ( var4 , var5 , * var6 , str ) ; 
* var6 = func5 ( var4 , var5 , * var6 , var10 -> var4 ) ; 
} 
else 
{ 
* var1 = var10 -> var16 ; 
var10 -> var16 = number ; 
var10 -> var15 = var2 ; 
} 
} 
var9 <<= number ; 
var10 = var10 -> var10 ; 
} 
if ( * var1 != & var12 ) 
return var3 ; 
if ( ! func6 ( var3 , var2 ) ) 
return number ; 
} 
",0
"func1 ( png_structrp var1 , png_voidp var2 , 
png_rw_ptr var3 ) 
{ 
if ( var1 == var4 ) 
return ; 
var1 -> var2 = var2 ; 
if ( var3 != var4 ) 
var1 -> var3 = var3 ; 
else 
var1 -> var3 = var5 ; 
var1 -> var3 = var3 ; 
if ( var1 -> var6 != var4 ) 
{ 
var1 -> var6 = var4 ; 
png_warning ( var1 , 
str 
str ) ; 
} 
var1 -> var7 = var4 ; 
} 
",0
"func1 ( const png_byte * var1 ) 
{ 
return func2 ( func3 ( var1 [ number ] , var1 [ number ] , var1 [ number ] , var1 [ number ] ) ) ; 
} 
",0
"func1 ( png_store * var1 ) 
{ 
png_byte var2 = number ; 
png_byte var3 = number ; 
unsigned int var4 = number ; 
func2 ( var1 -> var5 , sizeof var1 -> var5 , number , str ) ; 
while ( func3 ( & var2 , & var3 , & var4 , number ) ) 
{ 
int var6 ; 
for ( var6 = var7 ; 
var6 < var8 ; ++ var6 ) 
{ 
char var9 [ var10 ] ; 
func4 ( var9 , sizeof var9 , number , var2 , var3 , 
var4 , var6 , number , number , number ) ; 
func5 ( var1 , var2 , var3 , var4 , 
var6 , var9 ) ; 
} 
} 
} 
",0
"int func1 ( int var1 , char ** var2 ) 
{ 
int var3 = number ; 
printf ( str ) ; 
if ( var1 > number ) 
{ 
int var4 ; 
for ( var4 = number ; var4 < var1 ; ++ var4 ) 
{ 
FILE * var5 = fopen ( var2 [ var4 ] , str ) ; 
if ( var5 == var6 || ! func2 ( var5 , var2 [ var4 ] ) ) 
{ 
var3 = number ; 
perror ( var2 [ var4 ] ) ; 
fprintf ( var7 , str , var2 [ var4 ] ) ; 
printf ( str , var2 [ var4 ] ) ; 
} 
( void ) fclose ( var5 ) ; 
} 
} 
else 
{ 
if ( ! func2 ( var8 , str ) ) 
{ 
var3 = number ; 
perror ( str ) ; 
fprintf ( var7 , str ) ; 
printf ( str ) ; 
} 
} 
return var3 ; 
} 
",0
"func1 ( png_structp var1 , png_voidp var2 ) 
{ 
if ( var1 == var3 ) 
fprintf ( var4 , str ) ; 
if ( var2 == number ) 
{ 
fprintf ( var4 , str ) ; 
return ; 
} 
{ 
memory_infop FAR * var6 = & var7 ; 
for ( ; ; ) 
{ 
memory_infop var8 = * var6 ; 
if ( var8 -> var5 == var2 ) 
{ 
* var6 = var8 -> var9 ; 
var10 -= var8 -> var11 ; 
if ( var10 < number ) 
fprintf ( var4 , str ) ; 
func2 ( var2 , number , var8 -> var11 ) ; 
func3 ( var1 , var8 ) ; 
var8 = var3 ; 
break ; 
} 
if ( var8 -> var9 == var3 ) 
{ 
fprintf ( var4 , str , ( unsigned int ) var2 ) ; 
break ; 
} 
var6 = & var8 -> var9 ; 
} 
} 
if ( var12 ) 
printf ( str , var2 ) ; 
func3 ( var1 , var2 ) ; 
var2 = var3 ; 
} 
",0
"func1 ( PNG_CONST char * var1 ) 
{ 
image_transform * var2 = var3 ; 
while ( var2 != & var4 ) 
{ 
if ( strcmp ( var2 -> var1 , var1 ) == number ) 
{ 
var2 -> var5 = number ; 
return ; 
} 
var2 = var2 -> var2 ; 
} 
fprintf ( var6 , str , 
var1 ) ; 
exit ( number ) ; 
} 
",0
"static int PNGCBAPI func1 ( png_struct * var1 , 
png_unknown_chunkp var2 ) 
{ 
png_uint_32 
* var3 ; 
if ( var2 -> var4 [ number ] == number && var2 -> var4 [ number ] == number && 
var2 -> var4 [ number ] == number && var2 -> var4 [ number ] == number ) 
{ 
if ( var2 -> var5 != number ) 
return ( - number ) ; 
if ( var2 -> var6 [ number ] != number && var2 -> var6 [ number ] != number ) 
return ( - number ) ; 
var3 = ( png_uint_32 * ) func2 ( var1 ) ; 
var3 [ number ] = var2 -> var6 [ number ] + number ; 
return ( number ) ; 
} 
if ( var2 -> var4 [ number ] != number || var2 -> var4 [ number ] != number || 
var2 -> var4 [ number ] != number || var2 -> var4 [ number ] != number ) 
return ( number ) ; 
if ( var2 -> var5 != number ) 
return ( - number ) ; 
var3 = ( png_uint_32 * ) func2 ( var1 ) ; 
var3 [ number ] = func3 ( var1 , var2 -> var6 ) ; 
var3 [ number ] = func3 ( var1 , var2 -> var6 + number ) ; 
var3 [ number ] = ( png_uint_32 ) var2 -> var6 [ number ] ; 
return ( number ) ; 
} 
",0
"func1 ( image_transform * var1 , 
PNG_CONST image_transform ** var2 , png_byte var3 , png_byte var4 ) 
{ 
return func2 ( var1 , var2 , var3 , 
var4 ) ; 
} 
",0
"int func1 ( int var1 , char * var2 [ ] ) 
{ 
FILE * var3 = var4 ; 
FILE * var5 = var6 ; 
FILE * var7 = var8 ; 
BOOL var9 = var10 ; 
BOOL var11 = var10 ; 
int var12 ; 
for ( var12 = number ; var12 < var1 ; var12 ++ ) 
{ 
if ( var2 [ var12 ] [ number ] == str ) 
{ 
switch ( var2 [ var12 ] [ number ] ) 
{ 
case str : 
var9 = var13 ; 
break ; 
case str : 
var11 = var13 ; 
var12 ++ ; 
if ( ( var5 = fopen ( var2 [ var12 ] , str ) ) == var6 ) 
{ 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str , 
var2 [ var12 ] ) ; 
exit ( number ) ; 
} 
break ; 
case str : 
case str : 
func2 ( ) ; 
exit ( number ) ; 
break ; 
var15 : 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str , var2 [ var12 ] ) ; 
func2 ( ) ; 
exit ( number ) ; 
break ; 
} 
} 
else if ( var3 == var4 ) 
{ 
if ( ( var3 = fopen ( var2 [ var12 ] , str ) ) == var6 ) 
{ 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str , var2 [ var12 ] ) ; 
exit ( number ) ; 
} 
} 
else if ( var7 == var8 ) 
{ 
if ( ( var7 = fopen ( var2 [ var12 ] , str ) ) == var6 ) 
{ 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str , var2 [ var12 ] ) ; 
exit ( number ) ; 
} 
} 
else 
{ 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str ) ; 
func2 ( ) ; 
exit ( number ) ; 
} 
} 
if ( var3 == var4 ) 
{ 
func3 ( var16 , var17 ) ; 
} 
if ( var7 == var8 ) 
{ 
func3 ( var18 , var17 ) ; 
} 
if ( func4 ( var3 , var7 , var5 , var9 , var11 ) == var10 ) 
{ 
fprintf ( var14 , str ) ; 
fprintf ( var14 , str ) ; 
exit ( number ) ; 
} 
fclose ( var3 ) ; 
fclose ( var7 ) ; 
if ( var11 ) 
fclose ( var5 ) ; 
return number ; 
} 
",0
"func1 ( image_transform * var1 , 
PNG_CONST image_transform ** var2 , png_byte var3 , png_byte var4 ) 
{ 
UNUSED ( var3 ) 
var1 -> var5 = * var2 ; 
* var2 = var1 ; 
return var4 > number ; 
} 
",0
"func1 ( Pixel * var1 , const Pixel * var2 , const Background * var3 ) 
{ 
if ( var2 -> var4 <= number ) 
var1 -> var5 = var1 -> var6 = var1 -> var7 = var3 -> var8 ; 
else if ( var2 -> var4 >= number ) 
var1 -> var5 = var1 -> var6 = var1 -> var7 = var2 -> var6 ; 
else 
{ 
double var4 = var2 -> var4 / number ; 
var1 -> var5 = var1 -> var6 = var1 -> var7 = func2 ( var9 [ var2 -> var6 ] * var4 + var3 -> var10 * ( number - var4 ) ) ; 
} 
var1 -> var4 = number ; 
} 
",0
"func1 ( const char * var1 ) 
{ 
int var2 = number ; 
FILE * var3 = fopen ( var1 , str ) ; 
if ( var3 != var4 ) 
{ 
png_uint_32 var5 = number ; 
png_bytep var6 = func2 ( var3 , & var5 ) ; 
if ( var6 != var4 && var6 != var7 ) 
{ 
size_t var8 ; 
char * var9 ; 
{ 
const char * var10 = strrchr ( var1 , str ) ; 
if ( var10 != var4 ) 
var8 = var10 - var1 ; 
else 
var8 = strlen ( var1 ) ; 
} 
var9 = malloc ( var8 + number ) ; 
if ( var9 != var4 ) 
{ 
FILE * var11 ; 
memcpy ( var9 , var1 , var8 ) ; 
strcpy ( var9 + var8 , str ) ; 
var11 = fopen ( var9 , str ) ; 
if ( var11 != var4 ) 
{ 
if ( fwrite ( var6 , var5 , number , var11 ) == number && 
fflush ( var11 ) == number && 
fclose ( var11 ) == number ) 
{ 
if ( var12 ) 
printf ( str , var1 , var9 ) ; 
var2 = number ; 
} 
else 
{ 
fprintf ( var13 , str , var9 ) ; 
if ( remove ( var9 ) ) 
fprintf ( var13 , str , var9 ) ; 
} 
} 
else 
fprintf ( var13 , str , var9 ) ; 
free ( var9 ) ; 
} 
else 
fprintf ( var13 , str , var1 ) ; 
free ( var6 ) ; 
} 
else if ( var12 && var6 == var7 ) 
printf ( str , var1 ) ; 
} 
else 
fprintf ( var13 , str , var1 ) ; 
return var2 ; 
} 
",0
"func1 ( image_transform * var1 , 
PNG_CONST image_transform ** var2 , png_byte var3 , png_byte var4 ) 
{ 
UNUSED ( var4 ) 
var1 -> var5 = * var2 ; 
* var2 = var1 ; 
return ( var3 & var6 ) != number ; 
} 
",0
"func1 ( struct IDAT ** var1 ) 
{ 
struct IDAT * var2 = * var1 ; 
struct var3 * var3 = var2 -> var3 ; 
* var1 = var4 ; 
func2 ( * var2 ) ; 
assert ( var3 -> var5 != var4 ) ; 
func3 ( & var3 -> var5 ) ; 
var3 -> var6 = var7 ; 
} 
",0
"static int func1 ( struct timespec * var1 ) 
{ 
if ( ! func2 ( var2 , var1 ) ) 
return number ; 
perror ( str ) ; 
fprintf ( var3 , str ) ; 
return number ; 
} 
",0
"func1 ( png_store * var1 , png_uint_32 var2 ) 
{ 
png_store_file * var3 = var1 -> var4 ; 
while ( var3 != var5 ) 
{ 
if ( var3 -> var2 == var2 ) 
{ 
var1 -> var6 = var3 ; 
var1 -> var7 = var5 ; 
func2 ( var1 ) ; 
return ; 
} 
var3 = var3 -> var7 ; 
} 
{ 
size_t var8 ; 
char var9 [ var10 + number ] ; 
var8 = func3 ( var9 , sizeof var9 , number , var2 ) ; 
var8 = func4 ( var9 , sizeof var9 , var8 , str ) ; 
func5 ( var1 -> var11 , var9 ) ; 
} 
} 
",0
"int func1 ( void ) 
{ 
fprintf ( var1 , str ) ; 
return number ; 
} 
",0
"static void func1 ( ulg var1 ) 
{ 
uch var2 = var3 . var2 ; 
uch var4 = var3 . var4 ; 
uch var5 = var3 . var5 ; 
uch * var6 , * var7 = var8 ; 
char * var9 ; 
uch var10 , var11 , var12 , var13 ; 
int var14 = var15 -> var16 ; 
ulg var17 , var18 ; 
static int var19 = number , var20 = ( - number ) ; 
static ulg var21 ; 
Trace ( ( var22 , str ) ) 
if ( var3 . var23 != var20 ) { 
if ( var24 && var3 . var23 > number ) { 
XEvent var25 ; 
KeySym var26 ; 
fprintf ( var22 , 
str , 
var28 , var20 + number ) ; 
do 
func2 ( var29 , & var25 ) ; 
while ( ! func3 ( var25 , var26 ) ) ; 
} 
fprintf ( var22 , str , var28 , var3 . var23 + number ) ; 
fflush ( var22 ) ; 
var20 = var3 . var23 ; 
} 
if ( var19 == number ) 
var21 = var1 ; 
++ var19 ; 
if ( var30 == number || var30 == number ) { 
ulg var31 , var32 , var33 ; 
int var34 = var15 -> var35 ; 
var6 = var3 . var36 + var1 * var3 . var37 ; 
if ( var38 ) 
var7 = var39 + var1 * var40 ; 
var9 = var15 -> var41 + var1 * var14 ; 
if ( var3 . var42 == number ) { 
for ( var17 = var3 . var43 ; var17 > number ; -- var17 ) { 
var31 = * var6 ++ ; 
var32 = * var6 ++ ; 
var33 = * var6 ++ ; 
var18 = ( var31 << var44 ) | 
( var32 << var45 ) | 
( var33 << var46 ) ; 
if ( var34 == number ) { 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} else { 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} 
} 
} else { 
for ( var17 = var3 . var43 ; var17 > number ; -- var17 ) { 
var10 = * var6 ++ ; 
var11 = * var6 ++ ; 
var12 = * var6 ++ ; 
var13 = * var6 ++ ; 
if ( var38 ) { 
var2 = * var7 ++ ; 
var4 = * var7 ++ ; 
var5 = * var7 ++ ; 
} 
if ( var13 == number ) { 
var31 = var10 ; 
var32 = var11 ; 
var33 = var12 ; 
} else if ( var13 == number ) { 
var31 = var2 ; 
var32 = var4 ; 
var33 = var5 ; 
} else { 
func4 ( var31 , var10 , var13 , var2 ) ; 
func4 ( var32 , var11 , var13 , var4 ) ; 
func4 ( var33 , var12 , var13 , var5 ) ; 
} 
var18 = ( var31 << var44 ) | 
( var32 << var45 ) | 
( var33 << var46 ) ; 
if ( var34 == number ) { 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} else { 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} 
} 
} 
} else if ( var30 == number ) { 
ush var31 , var32 , var33 ; 
var6 = var3 . var47 [ var1 ] ; 
if ( var38 ) 
var7 = var39 + var1 * var40 ; 
var9 = var15 -> var41 + var1 * var14 ; 
if ( var3 . var42 == number ) { 
for ( var17 = var3 . var43 ; var17 > number ; -- var17 ) { 
var31 = ( ( ush ) ( * var6 ) << number ) ; 
++ var6 ; 
var32 = ( ( ush ) ( * var6 ) << number ) ; 
++ var6 ; 
var33 = ( ( ush ) ( * var6 ) << number ) ; 
++ var6 ; 
var18 = ( ( var31 >> var44 ) & var48 ) | 
( ( var32 >> var45 ) & var49 ) | 
( ( var33 >> var46 ) & var50 ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} 
} else { 
for ( var17 = var3 . var43 ; var17 > number ; -- var17 ) { 
var10 = * var6 ++ ; 
var11 = * var6 ++ ; 
var12 = * var6 ++ ; 
var13 = * var6 ++ ; 
if ( var38 ) { 
var2 = * var7 ++ ; 
var4 = * var7 ++ ; 
var5 = * var7 ++ ; 
} 
if ( var13 == number ) { 
var31 = ( ( ush ) var10 << number ) ; 
var32 = ( ( ush ) var11 << number ) ; 
var33 = ( ( ush ) var12 << number ) ; 
} else if ( var13 == number ) { 
var31 = ( ( ush ) var2 << number ) ; 
var32 = ( ( ush ) var4 << number ) ; 
var33 = ( ( ush ) var5 << number ) ; 
} else { 
func4 ( var10 , var10 , var13 , var2 ) ; 
func4 ( var11 , var11 , var13 , var4 ) ; 
func4 ( var12 , var12 , var13 , var5 ) ; 
var31 = ( ( ush ) var10 << number ) ; 
var32 = ( ( ush ) var11 << number ) ; 
var33 = ( ( ush ) var12 << number ) ; 
} 
var18 = ( ( var31 >> var44 ) & var48 ) | 
( ( var32 >> var45 ) & var49 ) | 
( ( var33 >> var46 ) & var50 ) ; 
* var9 += ( char ) ( ( var18 >> number ) & number ) ; 
* var9 += ( char ) ( var18 & number ) ; 
} 
} 
} else { 
} 
if ( var51 && ( var1 - var21 >= number || var1 >= var3 . var52 - number ) ) { 
func5 ( var29 , var27 , var53 , var15 , number , ( int ) var21 , number , 
( int ) var21 , var3 . var43 , var1 - var21 + number ) ; 
func6 ( var29 ) ; 
var19 = number ; 
func7 ( var54 ) ; 
} else 
if ( ! var51 && ( ( var19 & number ) == number || var1 >= var3 . var52 - number ) ) { 
func5 ( var29 , var27 , var53 , var15 , number , ( int ) var21 , number , 
( int ) var21 , var3 . var43 , var1 - var21 + number ) ; 
func6 ( var29 ) ; 
var19 = number ; 
} 
} 
",0
"func1 ( png_modifier * var1 , int var2 , 
int var3 ) 
{ 
png_byte var4 = number ; 
png_byte var5 = number ; 
unsigned int var6 = number ; 
while ( func2 ( & var4 , & var5 , & var6 , number ) 
if ( ( var4 & var7 ) != number ) 
{ 
unsigned int var8 , var9 ; 
for ( var8 = number ; var8 < var1 -> var10 ; ++ var8 ) for ( var9 = number ; var9 < var1 -> var10 ; ++ var9 ) 
{ 
func3 ( var1 , var4 , var5 , var6 , 
var1 -> var11 , number / var1 -> var12 [ var8 ] , var1 -> var12 [ var9 ] , 
var1 -> var13 , var2 , var3 ) ; 
if ( func4 ( var1 ) ) 
return ; 
} 
} 
} 
",0
"func1 ( png_uint_32 var1 , int var2 ) 
{ 
png_uint_32 var3 = var1 >> number ; 
png_uint_32 var4 = number ; 
unsigned int var5 , var6 ; 
var1 &= number ; 
++ var2 ; 
for ( var5 = number ; var5 < number ; ++ var5 ) for ( var6 = number ; var6 < number ; ++ var6 ) if ( var7 [ var6 ] [ var5 ] == var2 ) 
{ 
var4 += var3 ; 
if ( var5 < var1 ) ++ var4 ; 
break ; 
} 
return var4 ; 
} 
",0
"func1 ( void ) 
{ 
image_transform * var1 = var2 ; 
int var3 = number ; 
while ( var1 != & var4 ) 
{ 
var1 -> var5 = number ; 
var1 -> var1 = number ; 
var1 = var1 -> var6 ; 
++ var3 ; 
} 
if ( var3 > number ) abort ( ) ; 
} 
",0
"func1 ( Pixel * var1 , const Pixel * var2 , const Background * var3 ) 
{ 
if ( var2 -> var4 <= number ) 
{ 
var1 -> var5 = var3 -> var6 ; 
var1 -> var7 = var3 -> var8 ; 
var1 -> var9 = var3 -> var10 ; 
} 
else 
{ 
double var4 = var2 -> var4 / number ; 
double var11 = number - var4 ; 
var4 /= number ; 
var1 -> var5 = func2 ( var2 -> var5 * var4 + var3 -> var12 * var11 ) ; 
var1 -> var7 = func2 ( var2 -> var7 * var4 + var3 -> var13 * var11 ) ; 
var1 -> var9 = func2 ( var2 -> var9 * var4 + var3 -> var14 * var11 ) ; 
} 
var1 -> var4 = number ; 
} 
",0
